model,family,seed,ratio,dim,K,kind,dec_seed,excessB_real,excessB_star,star_sd,depth_excess,z_depth,time_s
dinov1_b,DINO,1,2.1233694553375244,768,30,decoupled,3,-0.015897728578333006,-0.0011039555553409865,0.0017778683997186173,-0.01479377302299202,-1.914019697297872,338.6312930583954
dinov1_b,DINO,1,2.1233694553375244,768,30,decoupled,4,-0.01739422356773268,-0.001363632590010555,0.002182249188799018,-0.016030590977722126,-2.482475615114878,362.64798951148987
dinov1_b,DINO,1,2.1233694553375244,768,30,decoupled,5,-0.01694599580423113,-0.0012859426243278127,0.0018640648564922913,-0.015660053179903318,-2.204780838535706,360.7847354412079
dinov1_b,DINO,1,2.1233694553375244,768,30,decoupled,6,-0.016430878194586454,-0.000663111155502645,0.0024591646456929655,-0.015767767039083808,-2.3528120961567387,317.5961480140686
dinov1_b,DINO,1,2.1233694553375244,768,30,decoupled,7,-0.015236628535269872,-0.0018657183551625712,0.0027811176369891386,-0.0133709101801073,-1.8395646709829119,333.23925280570984
dinov1_b,DINO,1,2.1233694553375244,768,30,decoupled,8,-0.017407798659508367,-0.0009814689340579608,0.001927946449029538,-0.016426329725450405,-2.5744154055844732,308.23496747016907
dinov1_b,DINO,1,2.1233694553375244,768,30,decoupled,9,-0.019029792246581967,-0.0011484940333877757,0.0022477113102313527,-0.017881298213194192,-2.0668823954768145,362.46196365356445
dinov1_b,DINO,2,2.1233694553375244,768,30,intact,-1,-0.013299011467740679,-4.169561039268632e-05,0.003073985120916819,-0.013257315857347993,-1.818801887017941,313.4811763763428
dinov1_b,DINO,2,2.1233694553375244,768,30,decoupled,0,-0.01266750664839826,-0.0012039759768113292,0.0019502035225088766,-0.011463530671586931,-1.2054553342273455,302.76880860328674
dinov1_b,DINO,2,2.1233694553375244,768,30,decoupled,1,-0.014257912497902911,-0.0021458900198252835,0.0013943564849489953,-0.012112022478077628,-1.3591690025876546,354.3609118461609
dinov1_b,DINO,2,2.1233694553375244,768,30,decoupled,2,-0.01385787890243359,-0.0001080146651083122,0.0020243610661798985,-0.013749864237325278,-1.3812604970606763,341.5521516799927
dinov1_b,DINO,2,2.1233694553375244,768,30,decoupled,3,-0.014688325911816555,-0.001266127334583335,0.0027014316654930485,-0.01342219857723322,-1.5084858654911253,315.8543486595154
dinov1_b,DINO,2,2.1233694553375244,768,30,decoupled,4,-0.01355996767257621,-0.0013433466215054632,0.0018961738654082504,-0.012216621051070745,-1.3501184869824094,316.48437666893005
dinov1_b,DINO,2,2.1233694553375244,768,30,decoupled,5,-0.012267034097012575,-0.0013124833651522352,0.0024533312713831993,-0.01095455073186034,-1.2585742732143343,321.9334089756012
dinov1_b,DINO,2,2.1233694553375244,768,30,decoupled,6,-0.012357338552375238,-0.001430578544637824,0.0024498894529152208,-0.010926760007737414,-1.200287831236741,309.66603326797485
dinov1_b,DINO,2,2.1233694553375244,768,30,decoupled,7,-0.014404366998258228,-0.0013431794624842951,0.001624086464481984,-0.013061187535773932,-1.3655348076980578,315.6057856082916
dinov1_b,DINO,2,2.1233694553375244,768,30,decoupled,8,-0.010524150998846932,-0.0005738213829906066,0.0030426175136569326,-0.009950329615856325,-1.0148839489901447,368.292414188385
dinov1_b,DINO,2,2.1233694553375244,768,30,decoupled,9,-0.01187908644718294,-0.0017614505651827289,0.0017559392882702718,-0.010117635882000212,-1.120119711111601,335.048504114151
dinov1_b,DINO,3,2.1233694553375244,768,30,intact,-1,-0.0108529514589287,-0.0003410342817631071,0.002969307181841322,-0.010511917177165594,-1.1161422669647103,312.2489459514618
dinov1_b,DINO,3,2.1233694553375244,768,30,decoupled,0,-0.014589899197066589,-0.0014358909911386468,0.0020179253113231954,-0.013154008205927941,-1.7059362755839254,280.74419498443604
