model,kind,a,b,ari_cut,coph_corr,triplet_agree
siglip_b,boot_pair,10,26,0.7954057221166875,0.9544852175786942,0.9355
siglip_b,boot_pair,10,27,0.8158818451177468,0.955318155880109,0.9429
siglip_b,boot_pair,10,28,0.7971989422053805,0.962711197460274,0.9482
siglip_b,boot_pair,10,29,0.810956911854084,0.9648915620759108,0.9481
siglip_b,boot_pair,11,12,0.9060058806911145,0.9612219951396919,0.9429
siglip_b,boot_pair,11,13,0.8224338139531921,0.9612304600538865,0.9285
siglip_b,boot_pair,11,14,0.8814204270298772,0.9625272922389619,0.947
siglip_b,boot_pair,11,15,0.9132702397653417,0.965322801078462,0.9563
siglip_b,boot_pair,11,16,0.7744887347564472,0.9573215339226976,0.9365
siglip_b,boot_pair,11,17,0.7723963659549512,0.9518413859221091,0.9266
siglip_b,boot_pair,11,18,0.8786751899965906,0.9613707923305638,0.9383
siglip_b,boot_pair,11,19,0.7993592952045661,0.9434351125159303,0.8924
siglip_b,boot_pair,11,20,0.8602105593611925,0.9557007468002767,0.9293
siglip_b,boot_pair,11,21,0.8059030039235718,0.9271153950577247,0.8873
siglip_b,boot_pair,11,22,0.7731716614042031,0.9499416712892221,0.9171
siglip_b,boot_pair,11,23,0.7649726132425227,0.9605448735820207,0.9219
siglip_b,boot_pair,11,24,0.9117341378996833,0.9748689002677595,0.9574
siglip_b,boot_pair,11,25,0.875406563545519,0.9676143348039797,0.9406
siglip_b,boot_pair,11,26,0.8857256857732474,0.9366536706399209,0.8803
siglip_b,boot_pair,11,27,0.8629331038568891,0.9437884999566981,0.8968
siglip_b,boot_pair,11,28,0.843080150786041,0.9349857256693923,0.8757
siglip_b,boot_pair,11,29,0.8844461198748447,0.9255379001774511,0.8612
siglip_b,boot_pair,12,13,0.8014491595664697,0.9531372413519319,0.9117
siglip_b,boot_pair,12,14,0.8857436338693024,0.9703395745856555,0.9583
siglip_b,boot_pair,12,15,0.8945131218644167,0.9601378122326086,0.9561
siglip_b,boot_pair,12,16,0.7680131556916097,0.96674090345698,0.9527
siglip_b,boot_pair,12,17,0.7348772560307504,0.9397452176584415,0.9246
siglip_b,boot_pair,12,18,0.8825503972267922,0.9586075081377808,0.9412
siglip_b,boot_pair,12,19,0.8226966698681234,0.9415655480097244,0.8871
siglip_b,boot_pair,12,20,0.8653304209310778,0.9569195930864645,0.9439
siglip_b,boot_pair,12,21,0.822813774111595,0.9300898998586083,0.8941
siglip_b,boot_pair,12,22,0.7740319960115649,0.9509045232047526,0.9317
siglip_b,boot_pair,12,23,0.7547683039322224,0.9567478719787326,0.9211
siglip_b,boot_pair,12,24,0.8922513523281466,0.9677827583878604,0.9429
siglip_b,boot_pair,12,25,0.8827906624306818,0.9670661798877787,0.9529
siglip_b,boot_pair,12,26,0.882893299188689,0.9398960047167388,0.8872
siglip_b,boot_pair,12,27,0.857598204087908,0.9430783824191185,0.8912
siglip_b,boot_pair,12,28,0.8300396019198054,0.937028983738262,0.8837
siglip_b,boot_pair,12,29,0.9103164397425211,0.9339002786445935,0.8797
siglip_b,boot_pair,13,14,0.8062045025636245,0.9568415384318153,0.9186
siglip_b,boot_pair,13,15,0.8099950748071492,0.9472248309036387,0.907
siglip_b,boot_pair,13,16,0.7236176266103035,0.9545683904172205,0.9125
siglip_b,boot_pair,13,17,0.667011456654216,0.9420239232010773,0.9101
siglip_b,boot_pair,13,18,0.8149861136822913,0.9582776212573617,0.9174
siglip_b,boot_pair,13,19,0.7720225454505041,0.939257991305789,0.9078
siglip_b,boot_pair,13,20,0.7982750520285302,0.9565485247848929,0.9191
siglip_b,boot_pair,13,21,0.7457370472034138,0.9289411456337907,0.8772
siglip_b,boot_pair,13,22,0.7033695239848854,0.941679654657,0.8963
siglip_b,boot_pair,13,23,0.8009575131230401,0.9551090871160238,0.9225
siglip_b,boot_pair,13,24,0.7925251180853939,0.9524431026745004,0.9094
siglip_b,boot_pair,13,25,0.7957607718566394,0.9563298315380833,0.9069
siglip_b,boot_pair,13,26,0.7848289888096905,0.9158934642629142,0.8715
siglip_b,boot_pair,13,27,0.7932997682957562,0.9269700050662575,0.8931
siglip_b,boot_pair,13,28,0.7915824424419086,0.9211143164470539,0.8814
siglip_b,boot_pair,13,29,0.814816644234323,0.9159708319434288,0.8767
siglip_b,boot_pair,14,15,0.881634176320003,0.9678226320508511,0.9638
siglip_b,boot_pair,14,16,0.7958099968483053,0.9717138310280798,0.9706
siglip_b,boot_pair,14,17,0.7062188845180537,0.9480560465371173,0.9296
siglip_b,boot_pair,14,18,0.8825271750621398,0.9626312342074912,0.9536
siglip_b,boot_pair,14,19,0.8457883303703118,0.9512232340775211,0.9
siglip_b,boot_pair,14,20,0.8880056099949594,0.9679277085063543,0.9588
siglip_b,boot_pair,14,21,0.8068346405950585,0.937675001214415,0.9066
siglip_b,boot_pair,14,22,0.7723307476705303,0.9522332362332183,0.9328
siglip_b,boot_pair,14,23,0.756458566625969,0.9661473302688861,0.9305
siglip_b,boot_pair,14,24,0.8664482247658656,0.9620022293002344,0.9406
siglip_b,boot_pair,14,25,0.8725408763383474,0.9715705970877949,0.9644
siglip_b,boot_pair,14,26,0.868397074968185,0.9327487365829827,0.8785
siglip_b,boot_pair,14,27,0.8570435292705779,0.9486904605752615,0.9036
siglip_b,boot_pair,14,28,0.8095277724573007,0.942965053850881,0.8994
siglip_b,boot_pair,14,29,0.890865129284067,0.9373260605703922,0.8869
siglip_b,boot_pair,15,16,0.754179782500924,0.9548501994727936,0.9454
siglip_b,boot_pair,15,17,0.7429160277137249,0.9551087565640672,0.9351
siglip_b,boot_pair,15,18,0.8712883159424968,0.9478986904061643,0.9334
siglip_b,boot_pair,15,19,0.8013649569037207,0.9303294930961069,0.8791
siglip_b,boot_pair,15,20,0.8582385918544452,0.9516220305624483,0.9383
siglip_b,boot_pair,15,21,0.8124990868533674,0.9214164483713415,0.8833
siglip_b,boot_pair,15,22,0.7696116817074223,0.9454638920294091,0.9243
siglip_b,boot_pair,15,23,0.7727178755698564,0.9644225834467186,0.9351
siglip_b,boot_pair,15,24,0.9084599444468976,0.9615999296295574,0.9384
siglip_b,boot_pair,15,25,0.8745753124842561,0.965554967448721,0.9579
siglip_b,boot_pair,15,26,0.9029307840563854,0.9332213655785565,0.8809
siglip_b,boot_pair,15,27,0.8711097405254518,0.9387460380394946,0.8963
siglip_b,boot_pair,15,28,0.8686392723518781,0.942906949518418,0.8905
siglip_b,boot_pair,15,29,0.9245160049452034,0.9413808130301395,0.8843
siglip_b,boot_pair,16,17,0.6183304068884149,0.9393420578662074,0.9201
siglip_b,boot_pair,16,18,0.8020634933588237,0.970147881162799,0.9615
siglip_b,boot_pair,16,19,0.8763770190914215,0.9442124241087474,0.8915
siglip_b,boot_pair,16,20,0.7949987790260719,0.971889129230864,0.9647
siglip_b,boot_pair,16,21,0.7178571944622099,0.9276561468343569,0.8983
siglip_b,boot_pair,16,22,0.6615981874587494,0.9438644153058715,0.924
siglip_b,boot_pair,16,23,0.7205323684265106,0.9582051340759848,0.9185
siglip_b,boot_pair,16,24,0.7431054407248736,0.9606533901239519,0.9401
siglip_b,boot_pair,16,25,0.752221923229342,0.9635885837441905,0.9533
siglip_b,boot_pair,16,26,0.7503694755383156,0.9317389192414658,0.871
siglip_b,boot_pair,16,27,0.720558853852519,0.938910807188424,0.8909
siglip_b,boot_pair,16,28,0.7019986973057675,0.9382467607721146,0.8901
siglip_b,boot_pair,16,29,0.7598308913044824,0.9330602221316034,0.8781
