level,K,ratio,aniso,n,seed,excessB_real,excessB_star,depth,z,time_s
hier3,6,0.1,aniso,1000,3,-0.1776634512009126,-0.029620054514342842,-0.14804339668656974,-16.64910512325062,58.83639478683472
hier3,6,0.1,aniso,1000,4,-0.1750118678754522,-0.03171841672085377,-0.14329345115459843,-16.03882277647502,58.2461154460907
hier3,6,0.3,iso,100,0,-0.15693843065784624,-0.026504698830139884,-0.13043373182770635,-13.332925893018281,18.179022073745728
hier3,6,0.3,iso,100,1,-0.17196007280169992,-0.027273174694810394,-0.14468689810688953,-14.134254962683372,18.18520164489746
hier3,6,0.3,iso,100,2,-0.16848258845769598,-0.02941678189324167,-0.1390658065644543,-17.010432329524114,18.24737310409546
hier3,6,0.3,iso,100,3,-0.16563224608691274,-0.028188181476844043,-0.1374440646100687,-15.535042431035784,18.411173343658447
hier3,6,0.3,iso,100,4,-0.16872242009544974,-0.03116889168843547,-0.13755352840701426,-15.631098736350667,18.452016353607178
hier3,6,0.3,iso,1000,0,-0.15623519132539043,-0.025710368262040623,-0.1305248230633498,-11.612297000044489,54.712101221084595
hier3,6,0.3,iso,1000,1,-0.16684664556774711,-0.025032260585594313,-0.1418143849821528,-14.851684260285996,54.23329567909241
hier3,6,0.3,iso,1000,2,-0.1691059424396606,-0.02555315460060108,-0.1435527878390595,-15.695279826027624,54.24282670021057
hier3,6,0.3,iso,1000,3,-0.1648303044414342,-0.025543159359085653,-0.13928714508234855,-17.687099185273485,54.16679263114929
hier3,6,0.3,iso,1000,4,-0.16418528748477235,-0.02657865237985012,-0.13760663510492221,-15.246113125422887,54.4219753742218
hier3,6,0.3,aniso,100,0,-0.1553382097434028,-0.025243549909019152,-0.13009465983438365,-12.266065295333453,23.6571364402771
hier3,6,0.3,aniso,100,1,-0.14895426404620973,-0.027667561986735322,-0.12128670205947441,-11.483318946608136,23.23595404624939
hier3,6,0.3,aniso,100,2,-0.14894879989126086,-0.02881587473889976,-0.1201329251523611,-13.606464658437625,23.04617214202881
hier3,6,0.3,aniso,100,3,-0.1395532424904066,-0.02415342155414052,-0.11539982093626608,-10.244880307708625,27.05870795249939
hier3,6,0.3,aniso,100,4,-0.1539444124591233,-0.030803698698255694,-0.1231407137608676,-13.212549786694128,31.943222522735596
hier3,6,0.3,aniso,1000,0,-0.14526994678931232,-0.022060154587197546,-0.12320979220211478,-11.862449954987783,72.75110387802124
hier3,6,0.3,aniso,1000,1,-0.14055232972976298,-0.02486580278474037,-0.1156865269450226,-8.923417610836822,56.77712655067444
hier3,6,0.3,aniso,1000,2,-0.14997453638724856,-0.022525563110428796,-0.12744897327681975,-13.515159742326814,55.89651370048523
hier3,6,0.3,aniso,1000,3,-0.14276816516303686,-0.02351760995044299,-0.11925055521259387,-11.117473461029435,57.56040096282959
hier3,6,0.3,aniso,1000,4,-0.1422001448967253,-0.025053206041193106,-0.1171469388555322,-12.368944769267204,58.29950761795044
hier3,6,0.6,iso,100,0,-0.13315505814553183,-0.004152544704037757,-0.12900251344149408,-12.314914164152954,18.483537673950195
hier3,6,0.6,iso,100,1,-0.14424774002434132,-0.008367597995191597,-0.13588014202914972,-10.452528325208988,16.53006625175476
hier3,6,0.6,iso,100,2,-0.14303377046469695,-0.008187676095709596,-0.13484609436898737,-14.86420277622171,16.54305076599121
hier3,6,0.6,iso,100,3,-0.1409117662384246,-0.005934401909057851,-0.13497736432936674,-10.22722544606114,16.558066606521606
hier3,6,0.6,iso,100,4,-0.1430130042241683,-0.005086441067586536,-0.13792656315658175,-12.205833640904007,16.699214458465576
hier3,6,0.6,iso,1000,0,-0.13132407595262452,-0.01563883114036735,-0.11568524481225717,-12.501183280166549,46.96395134925842
hier3,6,0.6,iso,1000,1,-0.14288618666604672,-0.015723712900150833,-0.12716247376589587,-15.818690005132709,46.39095377922058
hier3,6,0.6,iso,1000,2,-0.14395007069231242,-0.01635981400728318,-0.12759025668502924,-15.195414542236692,45.242616415023804
hier3,6,0.6,iso,1000,3,-0.1403372857695569,-0.016202584276197772,-0.12413470149335912,-17.79935001932345,41.60905909538269
hier3,6,0.6,iso,1000,4,-0.13908594258697826,-0.016995256001304877,-0.12209068658567339,-14.432755608714182,39.26437020301819
hier3,6,0.6,aniso,100,0,-0.08098582526362633,-0.002827907609278711,-0.07815791765434761,-6.871007515060884,17.927035093307495
hier3,6,0.6,aniso,100,1,-0.06369918299513785,-0.0058500105922216165,-0.05784917240291624,-5.171892481057834,17.744316577911377
hier3,6,0.6,aniso,100,2,-0.07102653828496283,-0.003359048513472038,-0.0676674897714908,-8.109469354337762,17.959705114364624
hier3,6,0.6,aniso,100,3,-0.057265749614178796,-0.0034417804387809974,-0.0538239691753978,-5.187127104028825,17.925289154052734
hier3,6,0.6,aniso,100,4,-0.07137764621124978,-0.007726345918272072,-0.06365130029297772,-4.643413657490052,17.933136463165283
hier3,6,0.6,aniso,1000,0,-0.05658451514502605,0.00046542418493192436,-0.05704993932995797,-3.949420823424184,39.65257167816162
hier3,6,0.6,aniso,1000,1,-0.05568192677143108,-0.004126522879965048,-0.05155540389146603,-4.258505978655428,39.21598839759827
hier3,6,0.6,aniso,1000,2,-0.0694115964690862,7.409072604876166e-06,-0.06941900554169109,-7.243043031343761,39.722306966781616
hier3,6,0.6,aniso,1000,3,-0.057309155543936036,-0.0027560905874543266,-0.05455306495648171,-5.4108475433721726,39.02517056465149
hier3,6,0.6,aniso,1000,4,-0.05064193311825829,-0.00038689853861063466,-0.05025503457964766,-4.401327030365804,39.290647983551025
