model,kind,a,b,ari_cut,coph_corr,triplet_agree
clip_b,boot_pair,10,13,0.883190389136874,0.9253265466271393,0.9225
clip_b,boot_pair,10,14,0.8807807148192619,0.932594217001005,0.9338
clip_b,boot_pair,10,15,0.897634730269029,0.9294088891364386,0.9262
clip_b,boot_pair,10,16,0.8388269772405108,0.9301716016392003,0.9341
clip_b,boot_pair,10,17,0.8438094231252193,0.9302803442774201,0.9167
clip_b,boot_pair,10,18,0.7977068951850405,0.9341449804664876,0.9314
clip_b,boot_pair,10,19,0.8653146661216913,0.9474009272401936,0.9438
clip_b,boot_pair,10,20,0.878449759063109,0.9276094431782482,0.9127
clip_b,boot_pair,10,21,0.914678285989255,0.9316084347452984,0.9162
clip_b,boot_pair,10,22,0.8968925914352709,0.9475698572801325,0.9434
clip_b,boot_pair,10,23,0.8375411247665162,0.9331004672879393,0.9365
clip_b,boot_pair,10,24,0.8367524264357926,0.9148117340039326,0.9081
clip_b,boot_pair,10,25,0.8713982450179382,0.9157054214321181,0.9052
clip_b,boot_pair,10,26,0.8523028396646198,0.9299559247329279,0.9215
clip_b,boot_pair,10,27,0.8509870357314858,0.9386250801441733,0.9251
clip_b,boot_pair,10,28,0.8528040814237107,0.9306674374705286,0.9315
clip_b,boot_pair,10,29,0.8900786772220107,0.9203369052264312,0.9082
clip_b,boot_pair,11,12,0.8684962638847386,0.9512529436410415,0.9282
clip_b,boot_pair,11,13,0.8613416827078405,0.9410448358328918,0.92
clip_b,boot_pair,11,14,0.8426000418539803,0.92729335538444,0.9159
clip_b,boot_pair,11,15,0.8678229888876313,0.9379864847462992,0.9186
clip_b,boot_pair,11,16,0.9154903296450991,0.9326231753304033,0.9135
clip_b,boot_pair,11,17,0.9104497372131418,0.943038365458069,0.9234
clip_b,boot_pair,11,18,0.8559962555005981,0.9399651943508498,0.9269
clip_b,boot_pair,11,19,0.8923431355551372,0.9369792470812314,0.92
clip_b,boot_pair,11,20,0.8244732407789926,0.9411457329877243,0.929
clip_b,boot_pair,11,21,0.8682600962884529,0.9213757869200594,0.8954
clip_b,boot_pair,11,22,0.8465505221104741,0.9307362476420724,0.9105
clip_b,boot_pair,11,23,0.8844684874253829,0.9423369115649054,0.9299
clip_b,boot_pair,11,24,0.8319829165299599,0.9371433742581924,0.919
clip_b,boot_pair,11,25,0.8401007662161994,0.9206629282525827,0.8963
clip_b,boot_pair,11,26,0.8962052749322378,0.9457684097270788,0.9347
clip_b,boot_pair,11,27,0.8953674104618062,0.9347657902959433,0.9056
clip_b,boot_pair,11,28,0.9137608349247971,0.9467213692321247,0.934
clip_b,boot_pair,11,29,0.8527353221269139,0.9245137785167532,0.9049
clip_b,boot_pair,12,13,0.7898224570869776,0.9484957500791427,0.9425
clip_b,boot_pair,12,14,0.7978041296990972,0.9319369733775248,0.936
clip_b,boot_pair,12,15,0.8034439614726605,0.9428416578182688,0.9326
clip_b,boot_pair,12,16,0.8771061625202418,0.9511095561814492,0.9444
clip_b,boot_pair,12,17,0.8541597082696188,0.957413259397957,0.9605
clip_b,boot_pair,12,18,0.8478118721491748,0.9495570035978808,0.9419
clip_b,boot_pair,12,19,0.8489078087389513,0.9404693238973042,0.9281
clip_b,boot_pair,12,20,0.7919563064535698,0.9482025143324484,0.9522
clip_b,boot_pair,12,21,0.8167431072989502,0.9354224750411262,0.9215
clip_b,boot_pair,12,22,0.8167318110405829,0.9484024640208427,0.937
clip_b,boot_pair,12,23,0.8873581102162258,0.952601654797812,0.9362
clip_b,boot_pair,12,24,0.8627664136199074,0.9498506121850016,0.9586
clip_b,boot_pair,12,25,0.8045127766846923,0.9342857580851575,0.9154
clip_b,boot_pair,12,26,0.8619458462332757,0.9550488299634342,0.9464
clip_b,boot_pair,12,27,0.8525313989373561,0.9459302511608492,0.9387
clip_b,boot_pair,12,28,0.8777684575648889,0.9558173065513136,0.9479
clip_b,boot_pair,12,29,0.8255801829054212,0.9447533032448237,0.9325
clip_b,boot_pair,13,14,0.8753426954356157,0.9399888055693547,0.9514
clip_b,boot_pair,13,15,0.9039657998875589,0.9532351150864182,0.9503
clip_b,boot_pair,13,16,0.8412719147082055,0.9379191855230831,0.9369
clip_b,boot_pair,13,17,0.8523040359949312,0.9530042490629486,0.9456
clip_b,boot_pair,13,18,0.7890124885420811,0.9421495611678933,0.9499
clip_b,boot_pair,13,19,0.8449251374678128,0.946943180713071,0.9442
clip_b,boot_pair,13,20,0.8695343643841615,0.9434002795849747,0.9438
clip_b,boot_pair,13,21,0.907824395921564,0.9402853670438448,0.9294
clip_b,boot_pair,13,22,0.8772700437209919,0.9370613082708885,0.933
clip_b,boot_pair,13,23,0.8321347836845393,0.9470106539856719,0.9471
clip_b,boot_pair,13,24,0.8484395182467415,0.9355271473746828,0.933
clip_b,boot_pair,13,25,0.8825620275061538,0.9352174145131382,0.9273
clip_b,boot_pair,13,26,0.8468537604759837,0.9401590416201273,0.9438
